"Thailand Returns for Full Tourism with New, Easy-to-Follow Rules","Frommer's","Thailand has reopened for tourism, and its list of clear instructions could be a model for other nations as they reopen, too. | Frommer's","2021-11-01 15:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/thailand-returns-for-full-tourism-with-new-easy-to-follow-rules","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","607290663ead30f70d1d7276f409ca2e"
"Holiday Dazzle: The USA’s Most Spectacular Winter Light Displays","Frommer's","These zoos, resorts, gardens, and other spots across the U.S. go all out with winter sparkle to celebrate the holidays.","2021-11-01 09:00:00","Travel","https://www.frommers.com/slideshows/848495-holiday-dazzle-the-usa-s-most-spectacular-winter-light-displays","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","2b342f7757435e1d8b59709d1871ada0"
"What Happens if Somebody Dies on a Plane During a Flight?","Frommer's","It's rare, but people do die on commercial airplanes mid-flight. Here's what happens next.","2021-11-01 09:00:00","Travel","https://www.frommers.com/tips/airfare/what-happens-if-somebody-dies-on-a-plane-during-a-flight","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","c792b9b12463dd0ca26278d2d9599ae6"
"How Much More Expensive Is an Airbnb Than a Hotel Room? New Data","Frommer's","According to recent research, Airbnb rentals cost more than hotel rooms in 46 of the 50 American states.  | Frommer's","2021-10-29 18:00:00","Travel","https://www.frommers.com/blogs/arthur-frommer-online/blog_posts/how-much-more-expensive-is-an-airbnb-than-a-hotel-room-new-data","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","f7d7f809ea8bda04ae01f3558ee53210"
"Haunting Photos of Abandoned World War I Sites Around the World","Frommer's","A volume of photos from Amber Books rediscovers abandoned trenches, lookout posts, fortifications, and weaponry from World War I.","2021-10-27 16:00:00","Travel","https://www.frommers.com/slideshows/848496-haunting-photos-of-abandoned-world-war-i-sites-around-the-world","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","3f33d911f58569a83cf540ceee67d7c9"
"When Can We Travel to Mexico and the Caribbean Again? Here Are the Latest Rules","Frommer's","The latest updates on entry requirements for visiting Caribbean islands and Mexican resort areas during the pandemic","2021-10-27 13:00:00","Travel","https://www.frommers.com/trip-ideas/beach-water-sports/when-can-we-travel-to-mexico-and-the-caribbean-again","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","c05090ffb601aa332fda7f467c46996d"
"JetBlue's Current Flash Sale Is Impressive—But Has Big Limitations","Frommer's","JetBlue is holding a flash sale, and the savings are impressive, even if the fare class is limited. | Frommer's","2021-10-27 11:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/jetblue-s-current-flash-sale-is-impressive-but-has-big-limitations","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","f3c28aa1a3cf16fdac97ed1407f21bba"
"Why Your Dog Can’t Fly into the U.S. from More Than 100 Countries Right Now","Frommer's","The CDC has banned dogs from entering the U.S. from more than 100 countries, and the rule applies to American dogs on vacation.  | Frommer's","2021-10-27 10:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/why-your-dog-can-t-fly-into-the-u-s-from-more-than-100-countries-right-now","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","7381e8a2872f41d412c055255fd5ca99"
"In New York City, You Can Climb Up the Exterior of a 1,200-Foot Skyscraper","Frommer's","City Climb, a new adventure at Edge, the observation deck at Hudson Yards in New York City, allows visitors to climb 1,271-feet up the outside of the skyscraper. | Frommer's","2021-10-26 17:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/in-new-york-city-you-can-climb-up-the-exterior-of-a-1-200-foot-skyscraper","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","166922cd8d692429fb3734d36fe18073"
"Is It Safe to Choose Southwest Airlines This Holiday Season?","Frommer's","Should you risk flying Southwest Airlines this winter?  | Frommer's","2021-10-26 13:00:00","Travel","https://www.frommers.com/blogs/arthur-frommer-online/blog_posts/is-it-safe-to-choose-southwest-airlines-this-holiday-season","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","18be719e9ba3972e328dd440654a20da"
"If You Need a Covid Test to Fly, Be Careful—Timing Is Everything","Frommer's","Although travelers are told to take a Covid-19 test three days before international travel, there's more to it than that. | Frommer's","2021-10-25 13:00:00","Travel","https://www.frommers.com/blogs/arthur-frommer-online/blog_posts/if-you-need-a-covid-test-to-fly-be-careful-timing-is-everything","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","7df0ce3394771a9ac8703f0f4fc56436"
"The Fastest Way to Get from NYC to Boston? A Waterfront-to-Waterfront Seaplane","Frommer's","Traveling from Boston Harbor to Manhattan's East River by amphibious aircraft is fast, fun—and expensive.","2021-10-25 09:15:00","Travel","https://www.frommers.com/tips/airfare/the-fastest-commute-from-nyc-to-boston-a-waterfront-to-waterfront-seaplane","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","b085fffd13e989ca26cf2a7771f83701"
"Pauline Frommer: Atlanta Is One of the Best Places in the USA for a Weekend Getaway","Frommer's","Why Atlanta is a prime weekend getaway destination | Frommer's","2021-10-22 09:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/pauline-frommer-atlanta-is-one-of-the-best-places-in-the-usa-for-a-weekend-getaway","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","83eb4e1b0779bda5191b992b272e185d"
"Warning! Hertz Still Slapping Erroneous Fees on Innocent Customers, Paper Says","Frommer's","Rental car company Hertz may have emerged from bankruptcy protection earlier this year, but for its  | Frommer's","2021-10-22 09:00:00","Travel","https://www.frommers.com/blogs/arthur-frommer-online/blog_posts/warning-hertz-still-slapping-erroneous-fees-on-innocent-customers-paper-says","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","1216aa2f03165e420771853fe71b1a9e"
"Marriott Made Hundreds of Millions from Deceptive Fees, Lawsuit Says","Frommer's","Newly unsealed court documents from a lawsuit over resort fees reveal that Marriott has made hundreds of millions off the charges.  | Frommer's","2021-10-21 15:00:00","Travel","https://www.frommers.com/blogs/arthur-frommer-online/blog_posts/deceptive-resort-fees-have-made-hundreds-of-millions-for-marriott-lawsuit-says","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","104ed7412d915f24ce2a0aeac7fdf122"
"Hawaii Welcomes Tourists Back Starting in November","Frommer's","Governor David Ige announces that Hawaii wants non-essential to return in November | Frommer's","2021-10-20 16:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/hawaii-welcomes-tourists-back-starting-in-november","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","932b755994f2a6c4c1c5027de6a42cc9"
"New Jersey Filming Locations from The Sopranos: A Driving Tour","Frommer's","Fans of the iconic HBO series can visit these real-life North Jersey haunts of Tony Soprano and crew.","2021-10-20 14:00:00","Travel","https://www.frommers.com/trip-ideas/arts-and-culture/sopranos-filming-locations-in-new-jersey","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","da9a8b2b80214522b60ab8b074acd0ed"
"Disney's Pay-to-Skip-Lines System Launches: 10 Crucial Discoveries from the Reactions","Frommer's","Lightning Lane, Disney's new automated system that charges visitors extra to jump the line, has debuted at Walt Disney World. Here's what observers learned about how it works (and doesn't work).","2021-10-20 00:20:00","Travel","https://www.frommers.com/trip-ideas/theme-park/disneys-new-pay-to-skip-lines-system-genie-launches-10-discoveries-from-the-reactions","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","61e980b3ffd93f1f0a471e16d0f5c52b"
"Princess Cruises Expands Onboard Gambling—To the Entire Ship","Frommer's","Princess Cruises' new app allows gambling in every part of the ship for MedallionClass cruises. | Frommer's","2021-10-19 17:00:00","Travel","https://www.frommers.com/blogs/passportable/blog_posts/princess-cruises-expands-onboard-gambling-to-the-entire-ship","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","7179d80efa745966e9b26a9650b48ff7"
"If Your Flight Is Delayed, Should You Still Go to the Airport on Time?","Frommer's","You get a notification that your early-morning flight has been pushed back. Can you sleep in?","2021-10-19 09:00:00","Travel","https://www.frommers.com/tips/airfare/should-you-still-go-to-the-airport-on-time-if-your-flight-is-delayed","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","c1dd845c95b54faa8f0f631d404c53fd"
"Which New York City Observation Deck Is the Best?","Frommer's","New York City has five observation decks showing off views of the skyline. Which tower towers above the rest?","2021-11-02 11:00:00","Travel","https://www.frommers.com/slideshows/848497-which-new-york-city-observation-deck-is-the-best","b8c9bf6f029d9585f977fb7ba93b4ddda89397174d6e0d8ec3c601125e36a297","f03c467f06c5926316c1be74d29b0d06"
