"Dell completes spin-off of VMware stake","ZDNet","Dell is spinning off its 81% VMware ownership via a special cash dividend to every Dell holder.","2021-11-01 21:17:00","Technology","https://www.zdnet.com/article/dell-completes-spin-off-of-vmware-stake/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","b4d037d2757dd2c1857b54e018b8fe46"
"Chromebook Linux comes of age","ZDNet","Linux is officially no longer a beta on Chromebooks, and more functionality is coming.","2021-11-01 20:53:17","Technology","https://www.zdnet.com/article/chromebook-linux-comes-of-age/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","1eb45e316bb16778db9b4c3b8aab4c57"
"Cring ransomware continues assault on industrial organizations with aging applications, VPNs","ZDNet","A Sophos report attributed a recent Cring attack to hackers in Belarus and Ukraine.","2021-11-01 20:51:00","Technology","https://www.zdnet.com/article/cring-ransomware-continues-assault-on-coldfusion-servers-vpns/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","82ec04de24c2c354fe1241b74eefad7c"
"Arista beats expectations for Q3, brings in $748.7 million","ZDNet","Arista Networks delivered a non-GAAP net income of $236.9 million in the third quarter.","2021-11-01 20:14:00","Technology","https://www.zdnet.com/article/arista-beats-expectations-for-q3-brings-in-748-7-million/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","ca32a445b0181edce90fe0bad0a9235c"
"Newegg's early Black Friday deals: PC parts, gaming chairs, more","ZDNet","Bring new life to your computer setup with the freshest deals from Newegg.","2021-11-01 18:50:00","Technology","https://www.zdnet.com/article/neweggs-early-black-friday-deals-pc-parts-gaming-chairs-more/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","2bf922da06dbfb56518b03f4129e6d82"
"Ransomware decryptor roundup: BlackByte, Atom Silo, LockFile, Babuk decryptors released","ZDNet","This follows the release of multiple decryptors over the past few months, including REvil/Sodinokibi.","2021-11-01 18:06:00","Technology","https://www.zdnet.com/article/ransomware-decryptor-roundup-blackbyte-atom-silo-lockfile-babuk-decryptors-released/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","7f55d661652aaeed4eecdf5e0e3c1db6"
"iOS 15.1: The bugs are back","ZDNet","After going from bad to great, iOS 15 is once again headed in the bad direction.","2021-11-01 18:00:00","Technology","https://www.zdnet.com/article/ios-15-1-the-bugs-are-back/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","08dfc8a573406a97ca3d3c980bd36b92"
"Three out of five enterprise employees miss in-person interaction when working remotely","ZDNet","Most people working from home believe they are still a long way from their desk job environments when it comes to their working environment, according to a new survey.","2021-11-01 17:43:25","Technology","https://www.zdnet.com/article/three-out-of-five-enterprise-employees-miss-in-person-interaction-when-working-remotely/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","e9553d3c7b87c05cf00cbd2b26e56800"
"Continued uncertainty forces attention on securing relationships in 2022","ZDNet","As we look forward to 2022, a theme emerges: securing relationships. Uncertainty has accelerated reliance on each other, and gaps in third-party relationships, collaboration, and trust will have outsized impacts on firms' relationships with their colleagues, partners, and suppliers.","2021-11-01 17:27:56","Technology","https://www.zdnet.com/article/continued-uncertainty-forces-attention-on-securing-relationships-in-2022/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","3c5bb897640ffd7b94e6ea67d31efa5c"
"DJI Mavic 3 drone review leaks","ZDNet","A professional cinematography drone with a professional price tag.","2021-11-01 15:48:51","Technology","https://www.zdnet.com/article/dji-mavic-3-drone-review-leaks/#ftag=RSSbaffb68","cbf4e2ebc46c02805b0c461b53b227d8fe564453cce5e34c8a1c115c6466fe02","a6fd4df8285d14e3affc41bed01bfa6c"
